iter	Passed	Remaining
4777	62738	2915
4778	62748	2901
4779	62758	2888
4780	62770	2875
4781	62780	2862
4782	62790	2848
4783	62802	2835
4784	62813	2822
4785	62824	2809
4786	62836	2795
4787	62846	2782
4788	62858	2769
4789	62870	2756
4790	62881	2743
4791	62893	2729
4792	62905	2716
4793	62916	2703
4794	62927	2690
4795	62938	2677
4796	62949	2663
4797	62959	2650
4798	62970	2637
4799	62981	2624
4800	62991	2610
4801	63002	2597
4802	63013	2584
4803	63023	2571
4804	63034	2558
4805	63045	2544
4806	63055	2531
4807	63066	2518
4808	63077	2505
4809	63089	2492
4810	63100	2478
4811	63111	2465
4812	63123	2452
4813	63133	2439
4814	63144	2426
4815	63155	2412
4816	63167	2399
4817	63177	2386
4818	63188	2373
4819	63199	2360
4820	63209	2346
4821	63220	2333
4822	63231	2320
4823	63242	2307
4824	63253	2294
4825	63264	2280
4826	63274	2267
4827	63284	2254
4828	63296	2241
4829	63307	2228
4830	63318	2215
4831	63329	2201
4832	63341	2188
4833	63352	2175
4834	63362	2162
4835	63373	2149
4836	63383	2135
4837	63393	2122
4838	63404	2109
4839	63415	2096
4840	63426	2083
4841	63437	2070
4842	63450	2056
4843	63461	2043
4844	63491	2031
4845	63538	2019
4846	63570	2006
4847	63612	1994
4848	63649	1982
4849	63677	1969
4850	63694	1956
4851	63707	1943
4852	63721	1930
4853	63734	1917
4854	63746	1903
4855	63758	1890
4856	63769	1877
4857	63780	1864
4858	63791	1851
4859	63803	1837
4860	63814	1824
4861	63826	1811
4862	63838	1798
4863	63851	1785
4864	63862	1772
4865	63875	1758
4866	63887	1745
4867	63899	1732
4868	63910	1719
4869	63921	1706
4870	63933	1693
4871	63945	1680
4872	63956	1666
4873	63967	1653
4874	63979	1640
4875	63991	1627
4876	64003	1614
4877	64015	1601
4878	64026	1587
4879	64038	1574
4880	64050	1561
4881	64061	1548
4882	64072	1535
4883	64084	1522
4884	64095	1508
4885	64107	1495
4886	64119	1482
4887	64134	1469
4888	64147	1456
4889	64159	1443
4890	64171	1430
4891	64183	1416
4892	64194	1403
4893	64207	1390
4894	64220	1377
4895	64240	1364
4896	64260	1351
4897	64277	1338
4898	64292	1325
4899	64304	1312
4900	64316	1299
4901	64328	1286
4902	64340	1272
4903	64352	1259
4904	64366	1246
4905	64380	1233
4906	64395	1220
4907	64409	1207
4908	64422	1194
4909	64438	1181
4910	64454	1168
4911	64472	1155
4912	64485	1141
4913	64497	1128
4914	64509	1115
4915	64521	1102
4916	64534	1089
4917	64546	1076
4918	64557	1063
4919	64569	1049
4920	64581	1036
4921	64594	1023
4922	64607	1010
4923	64618	997
4924	64630	984
4925	64642	971
4926	64655	957
4927	64666	944
4928	64679	931
4929	64691	918
4930	64702	905
4931	64715	892
4932	64727	879
4933	64740	866
4934	64753	852
4935	64779	839
4936	64793	826
4937	64810	813
4938	64824	800
4939	64839	787
4940	64854	774
4941	64871	761
4942	64892	748
4943	64917	735
4944	64964	722
4945	64996	709
4946	65026	696
4947	65058	683
4948	65099	670
4949	65117	657
4950	65149	644
4951	65163	631
4952	65176	618
4953	65189	605
4954	65202	592
4955	65215	578
4956	65228	565
4957	65239	552
4958	65250	539
4959	65267	526
4960	65287	513
4961	65300	500
4962	65312	486
4963	65324	473
4964	65337	460
4965	65349	447
4966	65361	434
4967	65373	421
4968	65385	407
4969	65397	394
4970	65409	381
4971	65422	368
4972	65436	355
4973	65448	342
4974	65460	328
4975	65473	315
4976	65485	302
4977	65497	289
4978	65510	276
4979	65522	263
4980	65534	249
4981	65546	236
4982	65557	223
4983	65570	210
4984	65581	197
4985	65593	184
4986	65604	171
4987	65616	157
4988	65628	144
4989	65639	131
4990	65650	118
4991	65663	105
4992	65674	92
4993	65686	78
4994	65698	65
4995	65709	52
4996	65720	39
4997	65731	26
4998	65743	13
4999	65755	0
